# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2070521	2070934	-	WP_048385565.1	WP_048385565.1		arsenate reductase (glutaredoxin)	arsC		ABA45_RS09280	414	137	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2070941	2071291	-							ABA45_RS18550	351		
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2070941	2071291	-	WP_084708314.1	WP_084708314.1		ArsR family transcriptional regulator			ABA45_RS18550	351	116	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2071679	2072089	+							ABA45_RS09285	411		old_locus_tag=ABA45_09285
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2071679	2072089	+	WP_227505993.1	WP_227505993.1		DUF2141 domain-containing protein			ABA45_RS09285	411	136	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2072159	2073187	-							ABA45_RS09290	1029		old_locus_tag=ABA45_09290
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2072159	2073187	-	WP_048385567.1	WP_048385567.1		fatty acid desaturase			ABA45_RS09290	1029	342	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2073364	2073699	+							ABA45_RS09295	336		old_locus_tag=ABA45_09295
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2073364	2073699	+	WP_048385569.1	WP_048385569.1		TraR/DksA family transcriptional regulator			ABA45_RS09295	336	111	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2073715	2074086	-							ABA45_RS19355	372		old_locus_tag=ABA45_09300
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2073715	2074086	-	WP_048385571.1	WP_048385571.1		hypothetical protein			ABA45_RS19355	372	123	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2074291	2076027	-							ABA45_RS09305	1737		old_locus_tag=ABA45_09305
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2074291	2076027	-	WP_048385574.1	WP_048385574.1		3-isopropylmalate dehydrogenase			ABA45_RS09305	1737	578	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2076065	2077528	-							ABA45_RS09310	1464		old_locus_tag=ABA45_09310
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2076065	2077528	-	WP_048385576.1	WP_048385576.1		malate:quinone oxidoreductase			ABA45_RS09310	1464	487	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2077809	2078096	-							ABA45_RS19360	288		old_locus_tag=ABA45_09315
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2077809	2078096	-	WP_227505994.1	WP_227505994.1		hypothetical protein			ABA45_RS19360	288	95	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2078563	2079465	+					nhaR		ABA45_RS09325	903		old_locus_tag=ABA45_09325
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2078563	2079465	+	WP_048385583.1	WP_048385583.1		transcriptional activator NhaR	nhaR		ABA45_RS09325	903	300	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2079647	2082373	+							ABA45_RS09330	2727		old_locus_tag=ABA45_09330
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2079647	2082373	+	WP_048385585.1	WP_048385585.1		cation-transporting P-type ATPase			ABA45_RS09330	2727	908	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2082376	2082996	+							ABA45_RS18290	621		
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2082376	2082996	+	WP_053076159.1	WP_053076159.1		Na+/H+ antiporter subunit E			ABA45_RS18290	621	206	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2082993	2083250	+							ABA45_RS09340	258		old_locus_tag=ABA45_09340
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2082993	2083250	+	WP_048385586.1	WP_048385586.1		multiple resistance and pH regulation protein F			ABA45_RS09340	258	85	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2083247	2083633	+							ABA45_RS09345	387		old_locus_tag=ABA45_09345
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2083247	2083633	+	WP_084708315.1	WP_084708315.1		monovalent cation/H(+) antiporter subunit G			ABA45_RS09345	387	128	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2083623	2083925	+							ABA45_RS09350	303		old_locus_tag=ABA45_09350
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2083623	2083925	+	WP_048385588.1	WP_048385588.1		DUF4040 domain-containing protein			ABA45_RS09350	303	100	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2083909	2084772	+							ABA45_RS09355	864		old_locus_tag=ABA45_09355
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2083909	2084772	+	WP_053076160.1	WP_053076160.1		hypothetical protein			ABA45_RS09355	864	287	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2084769	2085065	+							ABA45_RS09360	297		old_locus_tag=ABA45_09360
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2084769	2085065	+	WP_048385590.1	WP_048385590.1		NADH-quinone oxidoreductase subunit K			ABA45_RS09360	297	98	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2085065	2086591	+							ABA45_RS09365	1527		old_locus_tag=ABA45_09365
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2085065	2086591	+	WP_048385592.1	WP_048385592.1		oxidoreductase			ABA45_RS09365	1527	508	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2086588	2089809	+							ABA45_RS09370	3222		old_locus_tag=ABA45_09370
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2086588	2089809	+	WP_048385594.1	WP_048385594.1		multicomponent Na+:H+ antiporter subunit D			ABA45_RS09370	3222	1073	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2089941	2091119	-							ABA45_RS09375	1179		old_locus_tag=ABA45_09375
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2089941	2091119	-	WP_048385596.1	WP_048385596.1		MFS transporter			ABA45_RS09375	1179	392	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2091157	2091729	-							ABA45_RS09380	573		old_locus_tag=ABA45_09380
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2091157	2091729	-	WP_048385598.1	WP_048385598.1		ACP phosphodiesterase			ABA45_RS09380	573	190	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2091787	2092446	-							ABA45_RS09385	660		old_locus_tag=ABA45_09385
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2091787	2092446	-	WP_048385599.1	WP_048385599.1		carboxylesterase			ABA45_RS09385	660	219	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2092769	2094019	-							ABA45_RS09390	1251		old_locus_tag=ABA45_09390
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2092769	2094019	-	WP_048385601.1	WP_048385601.1		hypothetical protein			ABA45_RS09390	1251	416	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2094019	2094657	-							ABA45_RS09395	639		old_locus_tag=ABA45_09395
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2094019	2094657	-	WP_048385604.1	WP_048385604.1		hypothetical protein			ABA45_RS09395	639	212	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2094647	2098423	-							ABA45_RS09400	3777		old_locus_tag=ABA45_09400
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2094647	2098423	-	WP_048385606.1	WP_048385606.1		ATP-binding protein			ABA45_RS09400	3777	1258	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2098686	2099612	+							ABA45_RS09405	927		old_locus_tag=ABA45_09405
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2098686	2099612	+	WP_048385608.1	WP_048385608.1		DNA replication protein			ABA45_RS09405	927	308	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2099663	2100265	-							ABA45_RS09410	603		old_locus_tag=ABA45_09410
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2099663	2100265	-	WP_048385612.1	WP_048385612.1		ATP-dependent zinc protease			ABA45_RS09410	603	200	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2100551	2101939	+							ABA45_RS09415	1389		old_locus_tag=ABA45_09415
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2100551	2101939	+	WP_227505995.1	WP_227505995.1		TrkH family potassium uptake protein			ABA45_RS09415	1389	462	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2102017	2103210	-							ABA45_RS09420	1194		old_locus_tag=ABA45_09420
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2102017	2103210	-	WP_048385616.1	WP_048385616.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			ABA45_RS09420	1194	397	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2103533	2105392	+					recQ		ABA45_RS09425	1860		old_locus_tag=ABA45_09425
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2103533	2105392	+	WP_041635222.1	WP_041635222.1		DNA helicase RecQ	recQ		ABA45_RS09425	1860	619	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2105510	2107036	+							ABA45_RS09430	1527		old_locus_tag=ABA45_09430
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2105510	2107036	+	WP_048385618.1	WP_048385618.1		bifunctional GNAT family N-acetyltransferase/carbon-nitrogen hydrolase family protein			ABA45_RS09430	1527	508	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2107129	2107425	+							ABA45_RS09435	297		old_locus_tag=ABA45_09435
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2107129	2107425	+	WP_227505996.1	WP_227505996.1		hypothetical protein			ABA45_RS09435	297	98	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2107609	2108322	+							ABA45_RS09440	714		old_locus_tag=ABA45_09440
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2107609	2108322	+	WP_048385620.1	WP_048385620.1		hypothetical protein			ABA45_RS09440	714	237	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2108322	2110637	+					selD		ABA45_RS09445	2316		old_locus_tag=ABA45_09445
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2108322	2110637	+	WP_048385622.1	WP_048385622.1		selenide, water dikinase SelD	selD		ABA45_RS09445	2316	771	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2110631	2111074	-							ABA45_RS09450	444		old_locus_tag=ABA45_09450
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2110631	2111074	-	WP_227505997.1	WP_227505997.1		hypothetical protein			ABA45_RS09450	444	147	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2111292	2112209	+							ABA45_RS09455	918		old_locus_tag=ABA45_09455
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2111292	2112209	+	WP_048388915.1	WP_048388915.1		ABC transporter ATP-binding protein			ABA45_RS09455	918	305	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2112229	2112990	+							ABA45_RS09460	762		old_locus_tag=ABA45_09460
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2112229	2112990	+	WP_048385624.1	WP_048385624.1		ABC transporter permease			ABA45_RS09460	762	253	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2112987	2113499	+							ABA45_RS09465	513		old_locus_tag=ABA45_09465
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2112987	2113499	+	WP_048385626.1	WP_048385626.1		DUF192 domain-containing protein			ABA45_RS09465	513	170	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2113496	2114287	-							ABA45_RS09470	792		old_locus_tag=ABA45_09470
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2113496	2114287	-	WP_048385628.1	WP_048385628.1		enoyl-CoA hydratase			ABA45_RS09470	792	263	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2114423	2114908	-							ABA45_RS09475	486		old_locus_tag=ABA45_09475
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2114423	2114908	-	WP_048385630.1	WP_048385630.1		DUF1456 family protein			ABA45_RS09475	486	161	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2115029	2115829	+							ABA45_RS09480	801		old_locus_tag=ABA45_09480
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2115029	2115829	+	WP_227505998.1	WP_227505998.1		hypothetical protein			ABA45_RS09480	801	266	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2115856	2116503	-							ABA45_RS09485	648		old_locus_tag=ABA45_09485
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2115856	2116503	-	WP_014871307.1	WP_014871307.1		alternative oxidase			ABA45_RS09485	648	215	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2117000	2118274	+							ABA45_RS09490	1275		old_locus_tag=ABA45_09490
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2117000	2118274	+	WP_048385632.1	WP_048385632.1		MFS transporter			ABA45_RS09490	1275	424	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2118306	2118839	-							ABA45_RS09495	534		old_locus_tag=ABA45_09495
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2118306	2118839	-	WP_048385634.1	WP_048385634.1		DUF1569 domain-containing protein			ABA45_RS09495	534	177	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2119068	2120198	+							ABA45_RS09500	1131		old_locus_tag=ABA45_09500
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2119068	2120198	+	WP_053076162.1	WP_053076162.1		hypothetical protein			ABA45_RS09500	1131	376	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2120223	2121425	-							ABA45_RS09505	1203		old_locus_tag=ABA45_09505
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2120223	2121425	-	WP_048385636.1	WP_048385636.1		CoA transferase			ABA45_RS09505	1203	400	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2121647	2121877	+							ABA45_RS09510	231		old_locus_tag=ABA45_09510
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2121647	2121877	+	WP_048385638.1	WP_048385638.1		hypothetical protein			ABA45_RS09510	231	76	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2122382	2123539	+							ABA45_RS09515	1158		old_locus_tag=ABA45_09515
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2122382	2123539	+	WP_048385640.1	WP_048385640.1		substrate-binding protein			ABA45_RS09515	1158	385	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2123627	2124463	+							ABA45_RS09520	837		old_locus_tag=ABA45_09520
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2123627	2124463	+	WP_048385641.1	WP_048385641.1		branched-chain amino acid ABC transporter permease			ABA45_RS09520	837	278	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2124456	2126285	+							ABA45_RS09525	1830		old_locus_tag=ABA45_09525
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2124456	2126285	+	WP_084708316.1	WP_084708316.1		ATP-binding cassette domain-containing protein			ABA45_RS09525	1830	609	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2126282	2127016	+							ABA45_RS09530	735		old_locus_tag=ABA45_09530
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2126282	2127016	+	WP_014871316.1	WP_014871316.1		ABC transporter ATP-binding protein			ABA45_RS09530	735	244	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2127047	2127232	+							ABA45_RS09535	186		old_locus_tag=ABA45_09535
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2127047	2127232	+	WP_014871317.1	WP_014871317.1		hypothetical protein			ABA45_RS09535	186	61	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2127229	2128629	+							ABA45_RS09540	1401		old_locus_tag=ABA45_09540
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2127229	2128629	+	WP_048385643.1	WP_048385643.1		amidase			ABA45_RS09540	1401	466	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2128652	2129542	+							ABA45_RS09545	891		old_locus_tag=ABA45_09545
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2128652	2129542	+	WP_227505999.1	WP_227505999.1		nitrilase family protein			ABA45_RS09545	891	296	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2129623	2129910	-							ABA45_RS19365	288		
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2129623	2129910	-	WP_227506215.1	WP_227506215.1		DMT family transporter			ABA45_RS19365	288	95	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2129808	2130557	-							ABA45_RS09550	750		old_locus_tag=ABA45_09550
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2129808	2130557	-	WP_227506000.1	WP_227506000.1		DMT family transporter			ABA45_RS09550	750	249	
gene	pseudogene	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2130753	2131646	+							ABA45_RS09555	894		pseudo;old_locus_tag=ABA45_09555
CDS	without_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2130753	2131646	+				LysR family transcriptional regulator			ABA45_RS09555	894		pseudo
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2131659	2132342	-							ABA45_RS09560	684		old_locus_tag=ABA45_09560
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2131659	2132342	-	WP_227506001.1	WP_227506001.1		LysR family transcriptional regulator			ABA45_RS09560	684	227	
gene	pseudogene	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2132367	2132552	-							ABA45_RS19370	186		partial;pseudo
CDS	without_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2132367	2132552	-				LysR family transcriptional regulator			ABA45_RS19370	186		partial;pseudo
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2133008	2133142	-							ABA45_RS18905	135		
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2133008	2133142	-	WP_157035538.1	WP_157035538.1		SDR family NAD(P)-dependent oxidoreductase			ABA45_RS18905	135	44	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2133184	2134113	-							ABA45_RS09565	930		old_locus_tag=ABA45_09565
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2133184	2134113	-	WP_048385647.1	WP_048385647.1		ABC transporter permease			ABA45_RS09565	930	309	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2134113	2135207	-							ABA45_RS09570	1095		old_locus_tag=ABA45_09570
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2134113	2135207	-	WP_048385649.1	WP_048385649.1		ABC transporter permease			ABA45_RS09570	1095	364	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2135200	2136720	-							ABA45_RS09575	1521		old_locus_tag=ABA45_09575
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2135200	2136720	-	WP_048385651.1	WP_048385651.1		ABC transporter ATP-binding protein			ABA45_RS09575	1521	506	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2136717	2137757	-							ABA45_RS09580	1041		old_locus_tag=ABA45_09580
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2136717	2137757	-	WP_227506216.1	WP_227506216.1		BMP family ABC transporter substrate-binding protein			ABA45_RS09580	1041	346	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2137851	2138237	-							ABA45_RS09585	387		old_locus_tag=ABA45_09585
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2137851	2138237	-	WP_048385655.1	WP_048385655.1		VOC family protein			ABA45_RS09585	387	128	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2138239	2139246	-							ABA45_RS09590	1008		old_locus_tag=ABA45_09590
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2138239	2139246	-	WP_048385657.1	WP_048385657.1		2OG-Fe(II) oxygenase			ABA45_RS09590	1008	335	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2139513	2140208	-					rutR		ABA45_RS09595	696		old_locus_tag=ABA45_09595
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2139513	2140208	-	WP_157035539.1	WP_157035539.1		HTH-type transcriptional regulator RutR	rutR		ABA45_RS09595	696	231	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2140492	2141583	+					rutA		ABA45_RS09600	1092		old_locus_tag=ABA45_09600
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2140492	2141583	+	WP_048385659.1	WP_048385659.1		pyrimidine utilization protein A	rutA		ABA45_RS09600	1092	363	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2141640	2142335	+					rutB		ABA45_RS09605	696		old_locus_tag=ABA45_09605
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2141640	2142335	+	WP_198147152.1	WP_198147152.1		pyrimidine utilization protein B	rutB		ABA45_RS09605	696	231	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2142332	2142715	+					rutC		ABA45_RS09610	384		old_locus_tag=ABA45_09610
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2142332	2142715	+	WP_048385663.1	WP_048385663.1		pyrimidine utilization protein C	rutC		ABA45_RS09610	384	127	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2142732	2143532	+					rutD		ABA45_RS09615	801		old_locus_tag=ABA45_09615
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2142732	2143532	+	WP_048388928.1	WP_048388928.1		pyrimidine utilization protein D	rutD		ABA45_RS09615	801	266	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2143544	2144134	+							ABA45_RS09620	591		old_locus_tag=ABA45_09620
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2143544	2144134	+	WP_048385665.1	WP_048385665.1		malonic semialdehyde reductase			ABA45_RS09620	591	196	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2144146	2144667	+					rutF		ABA45_RS09625	522		old_locus_tag=ABA45_09625
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2144146	2144667	+	WP_048385667.1	WP_048385667.1		pyrimidine utilization flavin reductase protein F	rutF		ABA45_RS09625	522	173	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2144892	2145569	-							ABA45_RS09630	678		old_locus_tag=ABA45_09630
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2144892	2145569	-	WP_048385669.1	WP_048385669.1		HAD family phosphatase			ABA45_RS09630	678	225	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2145664	2146314	-							ABA45_RS09635	651		old_locus_tag=ABA45_09635
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2145664	2146314	-	WP_048385671.1	WP_048385671.1		glutathione S-transferase family protein			ABA45_RS09635	651	216	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2146443	2146769	-							ABA45_RS09640	327		old_locus_tag=ABA45_09640
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2146443	2146769	-	WP_053076163.1	WP_053076163.1		DUF1330 domain-containing protein			ABA45_RS09640	327	108	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2146768	2146920	+							ABA45_RS18910	153		
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2146768	2146920	+	WP_157035540.1	WP_157035540.1		hypothetical protein			ABA45_RS18910	153	50	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	2147806	2149416	+							ABA45_RS09650	1611		old_locus_tag=ABA45_09650
