# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2058569	2058883	-							FXO11_RS09110	315		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2058569	2058883	-	WP_227546095.1	WP_227546095.1		TusE/DsrC/DsvC family sulfur relay protein			FXO11_RS09110	315	104	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2058895	2059179	-					tusB		FXO11_RS09115	285		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2058895	2059179	-	WP_148862691.1	WP_148862691.1		sulfurtransferase complex subunit TusB	tusB		FXO11_RS09115	285	94	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2059179	2059532	-					tusC		FXO11_RS09120	354		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2059179	2059532	-	WP_148862692.1	WP_148862692.1		sulfurtransferase complex subunit TusC	tusC		FXO11_RS09120	354	117	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2059550	2059963	-					tusD		FXO11_RS09125	414		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2059550	2059963	-	WP_148862693.1	WP_148862693.1		sulfurtransferase complex subunit TusD	tusD		FXO11_RS09125	414	137	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2060043	2060771	-							FXO11_RS09130	729		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2060043	2060771	-	WP_227546096.1	WP_227546096.1		Bax inhibitor-1/YccA family protein			FXO11_RS09130	729	242	
gene	tRNA	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2061035	2061125	+							FXO11_RS09135	91		
tRNA		GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2061035	2061125	+				tRNA-Ser			FXO11_RS09135	91		anticodon=TGA
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2061301	2062071	-					cobS		FXO11_RS09140	771		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2061301	2062071	-	WP_227546097.1	WP_227546097.1		adenosylcobinamide-GDP ribazoletransferase	cobS		FXO11_RS09140	771	256	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2062219	2062743	+					cobU		FXO11_RS09145	525		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2062219	2062743	+	WP_148862695.1	WP_148862695.1		bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase	cobU		FXO11_RS09145	525	174	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2062758	2063378	-							FXO11_RS09150	621		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2062758	2063378	-	WP_148862696.1	WP_148862696.1		histidine phosphatase family protein			FXO11_RS09150	621	206	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2063375	2064445	-					cobT		FXO11_RS09155	1071		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2063375	2064445	-	WP_148862697.1	WP_148862697.1		nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	cobT		FXO11_RS09155	1071	356	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2064675	2065589	+					cbiB		FXO11_RS09160	915		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2064675	2065589	+	WP_148864858.1	WP_148864858.1		adenosylcobinamide-phosphate synthase CbiB	cbiB		FXO11_RS09160	915	304	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2065598	2066635	+					cobD		FXO11_RS09165	1038		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2065598	2066635	+	WP_148862698.1	WP_148862698.1		threonine-phosphate decarboxylase CobD	cobD		FXO11_RS09165	1038	345	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2066651	2068135	+							FXO11_RS09170	1485		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2066651	2068135	+	WP_148862699.1	WP_148862699.1		cobyric acid synthase			FXO11_RS09170	1485	494	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2068132	2068833	+					bluB		FXO11_RS09175	702		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2068132	2068833	+	WP_148862700.1	WP_148862700.1		5,6-dimethylbenzimidazole synthase	bluB		FXO11_RS09175	702	233	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2069119	2069310	+							FXO11_RS09180	192		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2069119	2069310	+	WP_148862701.1	WP_148862701.1		CbtB-domain containing protein			FXO11_RS09180	192	63	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2069404	2070231	+							FXO11_RS09185	828		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2069404	2070231	+	WP_148862702.1	WP_148862702.1		CbtA family protein			FXO11_RS09185	828	275	
gene	pseudogene	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2070215	2071105	+							FXO11_RS20425	891		partial;pseudo
CDS	without_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2070215	2071105	+				AAA family ATPase			FXO11_RS20425	891		partial;pseudo
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2071448	2071927	+							FXO11_RS20430	480		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2071448	2071927	+	WP_227546137.1	WP_227546137.1		VWA domain-containing protein			FXO11_RS20430	480	159	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2071924	2072517	+					cobO		FXO11_RS09195	594		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2071924	2072517	+	WP_148862704.1	WP_148862704.1		cob(I)yrinic acid a,c-diamide adenosyltransferase	cobO		FXO11_RS09195	594	197	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2072517	2073899	+							FXO11_RS09200	1383		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2072517	2073899	+	WP_148862705.1	WP_148862705.1		cobyrinate a,c-diamide synthase			FXO11_RS09200	1383	460	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2073902	2074999	+					cobW		FXO11_RS09205	1098		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2073902	2074999	+	WP_148862706.1	WP_148862706.1		cobalamin biosynthesis protein CobW	cobW		FXO11_RS09205	1098	365	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2074999	2078898	+					cobN		FXO11_RS09210	3900		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2074999	2078898	+	WP_148862707.1	WP_148862707.1		cobaltochelatase subunit CobN	cobN		FXO11_RS09210	3900	1299	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2078852	2080024	+							FXO11_RS09215	1173		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2078852	2080024	+	WP_227546098.1	WP_227546098.1		hypothetical protein			FXO11_RS09215	1173	390	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2080024	2080653	+							FXO11_RS09220	630		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2080024	2080653	+	WP_148862708.1	WP_148862708.1		precorrin-8X methylmutase			FXO11_RS09220	630	209	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2080650	2081375	+							FXO11_RS09225	726		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2080650	2081375	+	WP_148862709.1	WP_148862709.1		precorrin-2 C(20)-methyltransferase			FXO11_RS09225	726	241	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2081372	2082121	+					cobJ		FXO11_RS09230	750		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2081372	2082121	+	WP_148862710.1	WP_148862710.1		precorrin-3B C(17)-methyltransferase	cobJ		FXO11_RS09230	750	249	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2082097	2082843	-							FXO11_RS09235	747		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2082097	2082843	-	WP_148862711.1	WP_148862711.1		cobalt-precorrin-6A reductase			FXO11_RS09235	747	248	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2082842	2084053	+					cbiE		FXO11_RS09240	1212		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2082842	2084053	+	WP_202980312.1	WP_202980312.1		precorrin-6y C5,15-methyltransferase (decarboxylating) subunit CbiE	cbiE		FXO11_RS09240	1212	403	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2084050	2084415	+							FXO11_RS09245	366		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2084050	2084415	+	WP_148862712.1	WP_148862712.1		cobalamin biosynthesis protein			FXO11_RS09245	366	121	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2084412	2085206	+					cobM		FXO11_RS09250	795		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2084412	2085206	+	WP_148862713.1	WP_148862713.1		precorrin-4 C(11)-methyltransferase	cobM		FXO11_RS09250	795	264	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2085203	2085964	+					cobF		FXO11_RS09255	762		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2085203	2085964	+	WP_148862714.1	WP_148862714.1		precorrin-6A synthase (deacetylating)	cobF		FXO11_RS09255	762	253	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2086075	2086398	-							FXO11_RS09260	324		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2086075	2086398	-	WP_148862715.1	WP_148862715.1		AzlD domain-containing protein			FXO11_RS09260	324	107	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2086391	2087098	-							FXO11_RS09265	708		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2086391	2087098	-	WP_227546099.1	WP_227546099.1		AzlC family ABC transporter permease			FXO11_RS09265	708	235	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2087282	2087533	+							FXO11_RS09270	252		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2087282	2087533	+	WP_148862716.1	WP_148862716.1		hypothetical protein			FXO11_RS09270	252	83	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2087675	2088334	+					uvrY		FXO11_RS09275	660		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2087675	2088334	+	WP_148862717.1	WP_148862717.1		UvrY/SirA/GacA family response regulator transcription factor	uvrY		FXO11_RS09275	660	219	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2088318	2090168	+					uvrC		FXO11_RS09280	1851		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2088318	2090168	+	WP_148862718.1	WP_148862718.1		excinuclease ABC subunit UvrC	uvrC		FXO11_RS09280	1851	616	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2090175	2090732	+					pgsA		FXO11_RS09285	558		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2090175	2090732	+	WP_148862719.1	WP_148862719.1		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	pgsA		FXO11_RS09285	558	185	
gene	tRNA	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2090872	2090946	+							FXO11_RS09290	75		
tRNA		GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2090872	2090946	+				tRNA-Gly			FXO11_RS09290	75		anticodon=GCC
gene	tRNA	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2091035	2091108	+							FXO11_RS09295	74		
tRNA		GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2091035	2091108	+				tRNA-Cys			FXO11_RS09295	74		anticodon=GCA
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2091233	2091454	-							FXO11_RS09300	222		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2091233	2091454	-	WP_148862720.1	WP_148862720.1		type II toxin-antitoxin system RelE/ParE family toxin			FXO11_RS09300	222	73	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2091454	2091678	-							FXO11_RS09305	225		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2091454	2091678	-	WP_148862721.1	WP_148862721.1		addiction module protein			FXO11_RS09305	225	74	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2091741	2091962	-							FXO11_RS09310	222		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2091741	2091962	-	WP_148862722.1	WP_148862722.1		type II toxin-antitoxin system prevent-host-death family antitoxin			FXO11_RS09310	222	73	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2092087	2092887	-					phnE		FXO11_RS09315	801		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2092087	2092887	-	WP_148862723.1	WP_148862723.1		phosphonate ABC transporter, permease protein PhnE	phnE		FXO11_RS09315	801	266	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2092884	2093702	-					phnE		FXO11_RS09320	819		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2092884	2093702	-	WP_148862724.1	WP_148862724.1		phosphonate ABC transporter, permease protein PhnE	phnE		FXO11_RS09320	819	272	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2093699	2094490	-					phnC		FXO11_RS09325	792		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2093699	2094490	-	WP_148862725.1	WP_148862725.1		phosphonate ABC transporter ATP-binding protein	phnC		FXO11_RS09325	792	263	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2094570	2095571	-					phnD		FXO11_RS09330	1002		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2094570	2095571	-	WP_148862726.1	WP_148862726.1		phosphate/phosphite/phosphonate ABC transporter substrate-binding protein	phnD		FXO11_RS09330	1002	333	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2096012	2096164	-							FXO11_RS09335	153		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2096012	2096164	-	WP_148862727.1	WP_148862727.1		entericidin A/B family lipoprotein			FXO11_RS09335	153	50	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2096278	2096454	-							FXO11_RS09340	177		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2096278	2096454	-	WP_148862728.1	WP_148862728.1		DUF1328 domain-containing protein			FXO11_RS09340	177	58	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2096980	2100471	+					recC		FXO11_RS09345	3492		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2096980	2100471	+	WP_148862729.1	WP_148862729.1		exodeoxyribonuclease V subunit gamma	recC		FXO11_RS09345	3492	1163	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2100492	2104226	+					recB		FXO11_RS09350	3735		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2100492	2104226	+	WP_148862730.1	WP_148862730.1		exodeoxyribonuclease V subunit beta	recB		FXO11_RS09350	3735	1244	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2104223	2106409	+					recD		FXO11_RS09355	2187		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2104223	2106409	+	WP_148862731.1	WP_148862731.1		exodeoxyribonuclease V subunit alpha	recD		FXO11_RS09355	2187	728	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2106466	2107311	-							FXO11_RS09360	846		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2106466	2107311	-	WP_148862732.1	WP_148862732.1		ion transporter			FXO11_RS09360	846	281	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2107392	2107835	-							FXO11_RS09365	444		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2107392	2107835	-	WP_148862733.1	WP_148862733.1		hypothetical protein			FXO11_RS09365	444	147	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2107854	2108198	-							FXO11_RS09370	345		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2107854	2108198	-	WP_148862734.1	WP_148862734.1		hypothetical protein			FXO11_RS09370	345	114	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2108376	2109161	+							FXO11_RS09375	786		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2108376	2109161	+	WP_227546100.1	WP_227546100.1		SDR family oxidoreductase			FXO11_RS09375	786	261	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2109199	2109606	+							FXO11_RS09380	408		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2109199	2109606	+	WP_148862735.1	WP_148862735.1		hypothetical protein			FXO11_RS09380	408	135	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2109683	2110924	+							FXO11_RS09385	1242		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2109683	2110924	+	WP_148862736.1	WP_148862736.1		saccharopine dehydrogenase NADP-binding domain-containing protein			FXO11_RS09385	1242	413	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2110951	2112594	-					cydC		FXO11_RS09390	1644		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2110951	2112594	-	WP_148862737.1	WP_148862737.1		thiol reductant ABC exporter subunit CydC	cydC		FXO11_RS09390	1644	547	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2112587	2114293	-					cydD		FXO11_RS09395	1707		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2112587	2114293	-	WP_168203147.1	WP_168203147.1		thiol reductant ABC exporter subunit CydD	cydD		FXO11_RS09395	1707	568	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2114370	2115371	-					cydB		FXO11_RS09400	1002		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2114370	2115371	-	WP_148862739.1	WP_148862739.1		cytochrome d ubiquinol oxidase subunit II	cydB		FXO11_RS09400	1002	333	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2115374	2116873	-							FXO11_RS09405	1500		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2115374	2116873	-	WP_148862740.1	WP_148862740.1		cytochrome ubiquinol oxidase subunit I			FXO11_RS09405	1500	499	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2117168	2117791	+							FXO11_RS09410	624		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2117168	2117791	+	WP_148862741.1	WP_148862741.1		class I SAM-dependent methyltransferase			FXO11_RS09410	624	207	
gene	tRNA	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2117911	2117997	+							FXO11_RS09415	87		
tRNA		GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2117911	2117997	+				tRNA-Leu			FXO11_RS09415	87		anticodon=TAA
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2118420	2120123	+							FXO11_RS09420	1704		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2118420	2120123	+	WP_148862742.1	WP_148862742.1		AAA family ATPase			FXO11_RS09420	1704	567	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2120120	2121742	+							FXO11_RS09425	1623		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2120120	2121742	+	WP_148862743.1	WP_148862743.1		ATP-dependent helicase			FXO11_RS09425	1623	540	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2122220	2122519	+							FXO11_RS09430	300		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2122220	2122519	+	WP_148862744.1	WP_148862744.1		type VI secretion system PAAR protein			FXO11_RS09430	300	99	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2122831	2124363	+							FXO11_RS09435	1533		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2122831	2124363	+	WP_148862745.1	WP_148862745.1		type VI secretion system PAAR protein			FXO11_RS09435	1533	510	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2124344	2124760	+							FXO11_RS09440	417		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2124344	2124760	+	WP_148862746.1	WP_148862746.1		hypothetical protein			FXO11_RS09440	417	138	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2124909	2125919	+							FXO11_RS09445	1011		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2124909	2125919	+	WP_148862747.1	WP_148862747.1		hypothetical protein			FXO11_RS09445	1011	336	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2126190	2126621	+							FXO11_RS09450	432		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2126190	2126621	+	WP_148862748.1	WP_148862748.1		hypothetical protein			FXO11_RS09450	432	143	
gene	pseudogene	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2126720	2127729	+							FXO11_RS09460	1010		partial;pseudo
CDS	without_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2126720	2127729	+				IS3 family transposase			FXO11_RS09460	1010		partial;pseudo
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2127903	2129474	-							FXO11_RS09465	1572		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2127903	2129474	-	WP_148862751.1	WP_148862751.1		IS1182 family transposase			FXO11_RS09465	1572	523	
gene	pseudogene	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2129557	2129763	+							FXO11_RS09470	207		partial;pseudo
CDS	without_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2129557	2129763	+				integrase core domain-containing protein			FXO11_RS09470	207		partial;pseudo
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2129887	2130402	-							FXO11_RS09475	516		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2129887	2130402	-	WP_148862753.1	WP_148862753.1		hypothetical protein			FXO11_RS09475	516	171	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2130399	2130725	-							FXO11_RS09480	327		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2130399	2130725	-	WP_148862754.1	WP_148862754.1		hypothetical protein			FXO11_RS09480	327	108	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2130981	2131454	-							FXO11_RS09485	474		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2130981	2131454	-	WP_148862755.1	WP_148862755.1		GatB/YqeY domain-containing protein			FXO11_RS09485	474	157	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2132280	2133464	+							FXO11_RS09490	1185		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2132280	2133464	+	WP_148862756.1	WP_148862756.1		glutathione-dependent formaldehyde dehydrogenase			FXO11_RS09490	1185	394	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2133754	2133963	+							FXO11_RS09495	210		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2133754	2133963	+	WP_148862757.1	WP_148862757.1		hypothetical protein			FXO11_RS09495	210	69	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2134097	2134306	+							FXO11_RS09500	210		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2134097	2134306	+	WP_148862758.1	WP_148862758.1		hypothetical protein			FXO11_RS09500	210	69	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2134542	2135237	-							FXO11_RS09505	696		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2134542	2135237	-	WP_148862759.1	WP_148862759.1		SRPBCC family protein			FXO11_RS09505	696	231	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2135693	2135908	+							FXO11_RS09510	216		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2135693	2135908	+	WP_148862760.1	WP_148862760.1		hypothetical protein			FXO11_RS09510	216	71	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	2135910	2136425	-							FXO11_RS09515	516		
