# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2379158	2380657	+							KQ249_RS11030	1500		old_locus_tag=KQ249_11030
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2379158	2380657	+	WP_041645158.1	WP_041645158.1		RimK family protein			KQ249_RS11030	1500	499	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2380677	2381837	-							KQ249_RS11035	1161		old_locus_tag=KQ249_11035
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2380677	2381837	-	WP_008172046.1	WP_008172046.1		cation diffusion facilitator family transporter			KQ249_RS11035	1161	386	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2382247	2383266	+							KQ249_RS11040	1020		old_locus_tag=KQ249_11040
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2382247	2383266	+	WP_041645159.1	WP_041645159.1		quinone-dependent dihydroorotate dehydrogenase			KQ249_RS11040	1020	339	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2383439	2383651	-					rmf		KQ249_RS11045	213		old_locus_tag=KQ249_11045
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2383439	2383651	-	WP_008172042.1	WP_008172042.1		ribosome modulation factor	rmf		KQ249_RS11045	213	70	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2383971	2386145	+					rlmKL		KQ249_RS11050	2175		old_locus_tag=KQ249_11050
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2383971	2386145	+	WP_041645160.1	WP_041645160.1		bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL	rlmKL		KQ249_RS11050	2175	724	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2386196	2386804	-							KQ249_RS11055	609		old_locus_tag=KQ249_11055
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2386196	2386804	-	WP_014576805.1	WP_014576805.1		outer membrane beta-barrel protein			KQ249_RS11055	609	202	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2386912	2387397	-							KQ249_RS11060	486		old_locus_tag=KQ249_11060
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2386912	2387397	-	WP_014576806.1	WP_014576806.1		hypothetical protein			KQ249_RS11060	486	161	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2387519	2388808	+							KQ249_RS11065	1290		old_locus_tag=KQ249_11065
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2387519	2388808	+	WP_041645161.1	WP_041645161.1		M18 family aminopeptidase			KQ249_RS11065	1290	429	
gene	tRNA	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2388865	2388940	-							KQ249_RS11070	76		old_locus_tag=KQ249_11070
tRNA		GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2388865	2388940	-				tRNA-Asn			KQ249_RS11070	76		anticodon=GTT
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2389130	2389978	+							KQ249_RS11075	849		old_locus_tag=KQ249_11075
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2389130	2389978	+	WP_228732807.1	WP_228732807.1		alpha/beta fold hydrolase			KQ249_RS11075	849	282	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2389986	2390615	-							KQ249_RS11080	630		old_locus_tag=KQ249_11080
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2389986	2390615	-	WP_041645163.1	WP_041645163.1		arylesterase			KQ249_RS11080	630	209	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2390678	2391397	+							KQ249_RS11085	720		old_locus_tag=KQ249_11085
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2390678	2391397	+	WP_041645164.1	WP_041645164.1		ATP-binding cassette domain-containing protein			KQ249_RS11085	720	239	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2391397	2393883	+							KQ249_RS11090	2487		old_locus_tag=KQ249_11090
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2391397	2393883	+	WP_014576811.1	WP_014576811.1		FtsX-like permease family protein			KQ249_RS11090	2487	828	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2393896	2394678	-							KQ249_RS11095	783		old_locus_tag=KQ249_11095
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2393896	2394678	-	WP_014576812.1	WP_014576812.1		transporter substrate-binding domain-containing protein			KQ249_RS11095	783	260	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2394847	2396034	-							KQ249_RS11100	1188		old_locus_tag=KQ249_11100
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2394847	2396034	-	WP_014576813.1	WP_014576813.1		iron-containing alcohol dehydrogenase			KQ249_RS11100	1188	395	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2396034	2396579	-							KQ249_RS11105	546		old_locus_tag=KQ249_11105
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2396034	2396579	-	WP_008172020.1	WP_008172020.1		hypothetical protein			KQ249_RS11105	546	181	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2396753	2398030	-							KQ249_RS11110	1278		old_locus_tag=KQ249_11110
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2396753	2398030	-	WP_014576815.1	WP_014576815.1		M48 family metalloprotease			KQ249_RS11110	1278	425	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2398229	2398969	+							KQ249_RS11115	741		old_locus_tag=KQ249_11115
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2398229	2398969	+	WP_008172012.1	WP_008172012.1		DUF599 domain-containing protein			KQ249_RS11115	741	246	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2398988	2399458	+							KQ249_RS11120	471		old_locus_tag=KQ249_11120
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2398988	2399458	+	WP_014576817.1	WP_014576817.1		PaaI family thioesterase			KQ249_RS11120	471	156	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2399455	2399889	+							KQ249_RS11125	435		old_locus_tag=KQ249_11125
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2399455	2399889	+	WP_008172009.1	WP_008172009.1		PaaI family thioesterase			KQ249_RS11125	435	144	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2400138	2402030	+					htpG		KQ249_RS11130	1893		old_locus_tag=KQ249_11130
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2400138	2402030	+	WP_014576818.1	WP_014576818.1		molecular chaperone HtpG	htpG		KQ249_RS11130	1893	630	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2402037	2402255	+							KQ249_RS11135	219		old_locus_tag=KQ249_11135
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2402037	2402255	+	WP_008172004.1	WP_008172004.1		DUF2835 domain-containing protein			KQ249_RS11135	219	72	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2402621	2404792	+					katG		KQ249_RS11140	2172		old_locus_tag=KQ249_11140
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2402621	2404792	+	WP_041645165.1	WP_041645165.1		catalase/peroxidase HPI	katG		KQ249_RS11140	2172	723	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2404930	2405901	+							KQ249_RS11145	972		old_locus_tag=KQ249_11145
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2404930	2405901	+	WP_014576820.1	WP_014576820.1		tRNA dihydrouridine(16) synthase DusC			KQ249_RS11145	972	323	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2406028	2407020	+							KQ249_RS11150	993		old_locus_tag=KQ249_11150
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2406028	2407020	+	WP_141201835.1	WP_141201835.1		MBL fold metallo-hydrolase			KQ249_RS11150	993	330	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2407051	2408064	-							KQ249_RS11155	1014		old_locus_tag=KQ249_11155
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2407051	2408064	-	WP_008171996.1	WP_008171996.1		fructose-bisphosphate aldolase class I			KQ249_RS11155	1014	337	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2408227	2410305	+							KQ249_RS11160	2079		old_locus_tag=KQ249_11160
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2408227	2410305	+	WP_041645166.1	WP_041645166.1		dehydrogenase			KQ249_RS11160	2079	692	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2410275	2411834	-							KQ249_RS11165	1560		old_locus_tag=KQ249_11165
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2410275	2411834	-	WP_041645167.1	WP_041645167.1		CDGSH iron-sulfur domain-containing protein			KQ249_RS11165	1560	519	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2411974	2414166	-							KQ249_RS11170	2193		old_locus_tag=KQ249_11170
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2411974	2414166	-	WP_014576824.1	WP_014576824.1		OsmC domain/YcaO domain-containing protein			KQ249_RS11170	2193	730	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2414260	2414955	-							KQ249_RS11175	696		old_locus_tag=KQ249_11175
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2414260	2414955	-	WP_014576825.1	WP_014576825.1		aspartate/glutamate racemase family protein			KQ249_RS11175	696	231	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2415100	2415924	+							KQ249_RS11180	825		old_locus_tag=KQ249_11180
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2415100	2415924	+	WP_216688012.1	WP_216688012.1		MipA/OmpV family protein			KQ249_RS11180	825	274	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2415936	2416613	+							KQ249_RS11185	678		old_locus_tag=KQ249_11185
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2415936	2416613	+	WP_014576827.1	WP_014576827.1		hypothetical protein			KQ249_RS11185	678	225	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2416610	2417683	+							KQ249_RS11190	1074		old_locus_tag=KQ249_11190
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2416610	2417683	+	WP_064226837.1	WP_064226837.1		histidine kinase			KQ249_RS11190	1074	357	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2417689	2418432	+							KQ249_RS11195	744		old_locus_tag=KQ249_11195
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2417689	2418432	+	WP_216688013.1	WP_216688013.1		LytTR family transcriptional regulator DNA-binding domain-containing protein			KQ249_RS11195	744	247	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2418450	2419361	+							KQ249_RS11200	912		old_locus_tag=KQ249_11200
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2418450	2419361	+	WP_014576830.1	WP_014576830.1		pirin family protein			KQ249_RS11200	912	303	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2419466	2419711	+							KQ249_RS11205	246		old_locus_tag=KQ249_11205
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2419466	2419711	+	WP_014576831.1	WP_014576831.1		DUF1289 domain-containing protein			KQ249_RS11205	246	81	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2419763	2421862	-							KQ249_RS11210	2100		old_locus_tag=KQ249_11210
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2419763	2421862	-	WP_014576832.1	WP_014576832.1		TonB-dependent siderophore receptor			KQ249_RS11210	2100	699	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2421951	2422616	-							KQ249_RS11215	666		old_locus_tag=KQ249_11215
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2421951	2422616	-	WP_014576833.1	WP_014576833.1		DNA-3-methyladenine glycosylase I			KQ249_RS11215	666	221	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2422630	2423754	-							KQ249_RS11220	1125		old_locus_tag=KQ249_11220
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2422630	2423754	-	WP_014576834.1	WP_014576834.1		hypothetical protein			KQ249_RS11220	1125	374	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2423932	2424474	+							KQ249_RS11225	543		old_locus_tag=KQ249_11225
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2423932	2424474	+	WP_041646175.1	WP_041646175.1		GNAT family N-acetyltransferase			KQ249_RS11225	543	180	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2424491	2425597	+							KQ249_RS11230	1107		old_locus_tag=KQ249_11230
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2424491	2425597	+	WP_014576836.1	WP_014576836.1		histone deacetylase			KQ249_RS11230	1107	368	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2425608	2428571	-							KQ249_RS11235	2964		old_locus_tag=KQ249_11235
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2425608	2428571	-	WP_227499721.1	WP_227499721.1		EAL domain-containing protein			KQ249_RS11235	2964	987	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2428874	2430079	-							KQ249_RS11240	1206		old_locus_tag=KQ249_11240
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2428874	2430079	-	WP_014576838.1	WP_014576838.1		CoA transferase			KQ249_RS11240	1206	401	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2430245	2430898	+							KQ249_RS11245	654		old_locus_tag=KQ249_11245
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2430245	2430898	+	WP_206076561.1	WP_206076561.1		ABC transporter ATP-binding protein			KQ249_RS11245	654	217	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2430888	2433455	+							KQ249_RS11250	2568		old_locus_tag=KQ249_11250
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2430888	2433455	+	WP_041645170.1	WP_041645170.1		ABC transporter permease			KQ249_RS11250	2568	855	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2433765	2434583	+							KQ249_RS11255	819		old_locus_tag=KQ249_11255
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2433765	2434583	+	WP_008169535.1	WP_008169535.1		transporter substrate-binding domain-containing protein			KQ249_RS11255	819	272	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2434737	2435402	+							KQ249_RS11260	666		old_locus_tag=KQ249_11260
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2434737	2435402	+	WP_008169533.1	WP_008169533.1		amino acid ABC transporter permease			KQ249_RS11260	666	221	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2435402	2436055	+							KQ249_RS11265	654		old_locus_tag=KQ249_11265
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2435402	2436055	+	WP_008169529.1	WP_008169529.1		amino acid ABC transporter permease			KQ249_RS11265	654	217	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2436052	2436774	+							KQ249_RS11270	723		old_locus_tag=KQ249_11270
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2436052	2436774	+	WP_014576841.1	WP_014576841.1		amino acid ABC transporter ATP-binding protein			KQ249_RS11270	723	240	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2436863	2437255	-							KQ249_RS11275	393		old_locus_tag=KQ249_11275
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2436863	2437255	-	WP_014576842.1	WP_014576842.1		hypothetical protein			KQ249_RS11275	393	130	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2437320	2438021	-							KQ249_RS11280	702		old_locus_tag=KQ249_11280
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2437320	2438021	-	WP_014576843.1	WP_014576843.1		SDR family oxidoreductase			KQ249_RS11280	702	233	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2438135	2438563	-							KQ249_RS11285	429		old_locus_tag=KQ249_11285
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2438135	2438563	-	WP_014576844.1	WP_014576844.1		DUF4399 domain-containing protein			KQ249_RS11285	429	142	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2438630	2439541	-							KQ249_RS11290	912		old_locus_tag=KQ249_11290
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2438630	2439541	-	WP_227499723.1	WP_227499723.1		beta-lactamase family protein			KQ249_RS11290	912	303	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2439761	2440093	-							KQ249_RS11295	333		old_locus_tag=KQ249_11295
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2439761	2440093	-	WP_008169514.1	WP_008169514.1		YnfA family protein			KQ249_RS11295	333	110	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2440086	2440529	-							KQ249_RS11300	444		old_locus_tag=KQ249_11300
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2440086	2440529	-	WP_041645171.1	WP_041645171.1		GFA family protein			KQ249_RS11300	444	147	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2440533	2441075	-							KQ249_RS11305	543		old_locus_tag=KQ249_11305
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2440533	2441075	-	WP_014576847.1	WP_014576847.1		DinB family protein			KQ249_RS11305	543	180	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2441141	2441737	-							KQ249_RS11310	597		old_locus_tag=KQ249_11310
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2441141	2441737	-	WP_014576848.1	WP_014576848.1		glutathione S-transferase family protein			KQ249_RS11310	597	198	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2441783	2442235	-							KQ249_RS11315	453		old_locus_tag=KQ249_11315
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2441783	2442235	-	WP_008169509.1	WP_008169509.1		GNAT family N-acetyltransferase			KQ249_RS11315	453	150	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2442273	2442365	-							KQ249_RS11320	93		old_locus_tag=KQ249_11320
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2442273	2442365	-	WP_081449868.1	WP_081449868.1		ChaB family protein			KQ249_RS11320	93	30	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2442362	2442628	-							KQ249_RS11325	267		old_locus_tag=KQ249_11325
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2442362	2442628	-	WP_041645172.1	WP_041645172.1		DksA/TraR family C4-type zinc finger protein			KQ249_RS11325	267	88	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2442727	2443047	-							KQ249_RS11330	321		old_locus_tag=KQ249_11330
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2442727	2443047	-	WP_041645173.1	WP_041645173.1		DUF2834 domain-containing protein			KQ249_RS11330	321	106	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2443077	2443574	-							KQ249_RS11335	498		old_locus_tag=KQ249_11335
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2443077	2443574	-	WP_014576851.1	WP_014576851.1		hypothetical protein			KQ249_RS11335	498	165	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2443576	2443896	-							KQ249_RS11340	321		old_locus_tag=KQ249_11340
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2443576	2443896	-	WP_014576852.1	WP_014576852.1		hypothetical protein			KQ249_RS11340	321	106	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2444047	2444526	-							KQ249_RS11345	480		old_locus_tag=KQ249_11345
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2444047	2444526	-	WP_014576853.1	WP_014576853.1		acyl-CoA thioesterase			KQ249_RS11345	480	159	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2444588	2444878	-							KQ249_RS11350	291		old_locus_tag=KQ249_11350
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2444588	2444878	-	WP_014576854.1	WP_014576854.1		DUF1330 domain-containing protein			KQ249_RS11350	291	96	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2444938	2445783	-							KQ249_RS11355	846		old_locus_tag=KQ249_11355
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2444938	2445783	-	WP_014576855.1	WP_014576855.1		LysR family transcriptional regulator			KQ249_RS11355	846	281	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2445928	2446641	+							KQ249_RS11360	714		old_locus_tag=KQ249_11360
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2445928	2446641	+	WP_041645175.1	WP_041645175.1		NAD(P)H-dependent oxidoreductase			KQ249_RS11360	714	237	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2446625	2447104	+							KQ249_RS11365	480		old_locus_tag=KQ249_11365
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2446625	2447104	+	WP_014576857.1	WP_014576857.1		nucleoside deaminase			KQ249_RS11365	480	159	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2447136	2447573	-							KQ249_RS11370	438		old_locus_tag=KQ249_11370
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2447136	2447573	-	WP_041646179.1	WP_041646179.1		ATP-binding protein			KQ249_RS11370	438	145	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2447666	2448715	-							KQ249_RS11375	1050		old_locus_tag=KQ249_11375
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2447666	2448715	-	WP_206076551.1	WP_206076551.1		hypothetical protein			KQ249_RS11375	1050	349	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2449071	2449706	-							KQ249_RS11380	636		old_locus_tag=KQ249_11380
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2449071	2449706	-	WP_041645176.1	WP_041645176.1		hypothetical protein			KQ249_RS11380	636	211	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2449815	2450447	-							KQ249_RS11385	633		old_locus_tag=KQ249_11385
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2449815	2450447	-	WP_169702146.1	WP_169702146.1		hypothetical protein			KQ249_RS11385	633	210	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2450444	2451370	-							KQ249_RS11390	927		old_locus_tag=KQ249_11390
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2450444	2451370	-	WP_014576862.1	WP_014576862.1		nucleotidyltransferase domain-containing protein			KQ249_RS11390	927	308	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2451385	2451681	-							KQ249_RS11395	297		old_locus_tag=KQ249_11395
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2451385	2451681	-	WP_169702147.1	WP_169702147.1		hypothetical protein			KQ249_RS11395	297	98	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2451687	2452385	-							KQ249_RS11400	699		old_locus_tag=KQ249_11400
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2451687	2452385	-	WP_014576864.1	WP_014576864.1		ribonucleotide reductase subunit alpha			KQ249_RS11400	699	232	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2452413	2454551	-							KQ249_RS11405	2139		old_locus_tag=KQ249_11405
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2452413	2454551	-	WP_041646181.1	WP_041646181.1		adenosylcobalamin-dependent ribonucleoside-diphosphate reductase			KQ249_RS11405	2139	712	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	2455001	2455822	+							KQ249_RS11410	822		old_locus_tag=KQ249_11410
