# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1862813	1863595	-						31821244	MARHY_RS08580	783		old_locus_tag=MARHY1787
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1862813	1863595	-	WP_014421431.1	WP_014421431.1		SDR family NAD(P)-dependent oxidoreductase		31821244	MARHY_RS08580	783	260	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1863592	1864068	-						31821245	MARHY_RS08585	477		old_locus_tag=MARHY1788
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1863592	1864068	-	WP_014421432.1	WP_014421432.1		nuclear transport factor 2 family protein		31821245	MARHY_RS08585	477	158	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1864065	1865021	-						31821246	MARHY_RS08590	957		old_locus_tag=MARHY1789
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1864065	1865021	-	WP_014421433.1	WP_014421433.1		acyl-CoA desaturase		31821246	MARHY_RS08590	957	318	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1865030	1866055	+						31821247	MARHY_RS08595	1026		old_locus_tag=MARHY1790
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1865030	1866055	+	WP_014421434.1	WP_014421434.1		FAD-dependent oxidoreductase		31821247	MARHY_RS08595	1026	341	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1866062	1867546	-						31821248	MARHY_RS08600	1485		old_locus_tag=MARHY1791
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1866062	1867546	-	WP_014421435.1	WP_014421435.1		phosphohydrolase		31821248	MARHY_RS08600	1485	494	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1867659	1868867	+						31821249	MARHY_RS08605	1209		old_locus_tag=MARHY1792
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1867659	1868867	+	WP_011784966.1	WP_011784966.1		SpoIIE family protein phosphatase		31821249	MARHY_RS08605	1209	402	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1868882	1869373	+						31821250	MARHY_RS08610	492		old_locus_tag=MARHY1793
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1868882	1869373	+	WP_011784965.1	WP_011784965.1		STAS domain-containing protein		31821250	MARHY_RS08610	492	163	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1869426	1870487	+						31821251	MARHY_RS08615	1062		old_locus_tag=MARHY1794
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1869426	1870487	+	WP_014421436.1	WP_014421436.1		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase		31821251	MARHY_RS08615	1062	353	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1870518	1870967	+						31821252	MARHY_RS08620	450		old_locus_tag=MARHY1795
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1870518	1870967	+	WP_014421437.1	WP_014421437.1		histidine phosphatase family protein		31821252	MARHY_RS08620	450	149	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1871009	1871905	+						31821253	MARHY_RS08625	897		old_locus_tag=MARHY1796
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1871009	1871905	+	WP_014421438.1	WP_014421438.1		radical SAM protein		31821253	MARHY_RS08625	897	298	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1871920	1872486	+						31821254	MARHY_RS08630	567		old_locus_tag=MARHY1797
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1871920	1872486	+	WP_041655502.1	WP_041655502.1		DUF1285 domain-containing protein		31821254	MARHY_RS08630	567	188	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1872688	1873149	+						31821255	MARHY_RS08635	462		old_locus_tag=MARHY1798
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1872688	1873149	+	WP_011784960.1	WP_011784960.1		peptidylprolyl isomerase		31821255	MARHY_RS08635	462	153	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1873271	1874923	-						31821256	MARHY_RS08640	1653		old_locus_tag=MARHY1799
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1873271	1874923	-	WP_011784959.1	WP_011784959.1		electron transfer flavoprotein-ubiquinone oxidoreductase		31821256	MARHY_RS08640	1653	550	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1875242	1875991	+						31821257	MARHY_RS08645	750		old_locus_tag=MARHY1801
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1875242	1875991	+	WP_011784958.1	WP_011784958.1		electron transfer flavoprotein subunit beta/FixA family protein		31821257	MARHY_RS08645	750	249	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1875992	1876933	+						31821258	MARHY_RS08650	942		old_locus_tag=MARHY1802
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1875992	1876933	+	WP_014421441.1	WP_014421441.1		FAD-binding protein		31821258	MARHY_RS08650	942	313	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1876964	1877419	-						31821259	MARHY_RS08655	456		old_locus_tag=MARHY1803
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1876964	1877419	-	WP_014421442.1	WP_014421442.1		hypothetical protein		31821259	MARHY_RS08655	456	151	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1877444	1877773	-						31821260	MARHY_RS08660	330		old_locus_tag=MARHY1804
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1877444	1877773	-	WP_014421443.1	WP_014421443.1		hypothetical protein		31821260	MARHY_RS08660	330	109	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1877932	1879173	+						31821261	MARHY_RS08665	1242		old_locus_tag=MARHY1805
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1877932	1879173	+	WP_014421444.1	WP_014421444.1		saccharopine dehydrogenase NADP-binding domain-containing protein		31821261	MARHY_RS08665	1242	413	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1879174	1880793	-					cydC	31821262	MARHY_RS08670	1620		old_locus_tag=MARHY1806
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1879174	1880793	-	WP_014421445.1	WP_014421445.1		thiol reductant ABC exporter subunit CydC	cydC	31821262	MARHY_RS08670	1620	539	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1880786	1882459	-					cydD	31821263	MARHY_RS08675	1674		old_locus_tag=MARHY1807
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1880786	1882459	-	WP_014421446.1	WP_014421446.1		thiol reductant ABC exporter subunit CydD	cydD	31821263	MARHY_RS08675	1674	557	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1882460	1883461	-					cydB	31821264	MARHY_RS08680	1002		old_locus_tag=MARHY1808
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1882460	1883461	-	WP_014421447.1	WP_014421447.1		cytochrome d ubiquinol oxidase subunit II	cydB	31821264	MARHY_RS08680	1002	333	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1883464	1884903	-						31821265	MARHY_RS08685	1440		old_locus_tag=MARHY1809
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1883464	1884903	-	WP_014421448.1	WP_014421448.1		cytochrome ubiquinol oxidase subunit I		31821265	MARHY_RS08685	1440	479	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1885088	1885717	+						31821266	MARHY_RS08690	630		old_locus_tag=MARHY1810
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1885088	1885717	+	WP_014421449.1	WP_014421449.1		class I SAM-dependent methyltransferase		31821266	MARHY_RS08690	630	209	
gene	tRNA	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1885807	1885893	+						31821267	MARHY_RS08695	87		old_locus_tag=MARHYtRNA25
tRNA		GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1885807	1885893	+				tRNA-Leu		31821267	MARHY_RS08695	87		anticodon=TAA
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1885895	1887487	-						31823173	MARHY_RS18360	1593		old_locus_tag=MARHY1811
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1885895	1887487	-	WP_014421450.1	WP_014421450.1		diguanylate cyclase		31823173	MARHY_RS18360	1593	530	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1887669	1888394	-						31821268	MARHY_RS08705	726		old_locus_tag=MARHY1812
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1887669	1888394	-	WP_014421451.1	WP_014421451.1		THxN family PEP-CTERM protein		31821268	MARHY_RS08705	726	241	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1888591	1888740	-						51966270	MARHY_RS18830	150		old_locus_tag=MARHY1814
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1888591	1888740	-	WP_014421453.1	WP_014421453.1		hypothetical protein		51966270	MARHY_RS18830	150	49	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1888889	1889680	+						31821269	MARHY_RS08710	792		old_locus_tag=MARHY1815
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1888889	1889680	+	WP_014421454.1	WP_014421454.1		enoyl-CoA hydratase		31821269	MARHY_RS08710	792	263	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1889681	1890175	-						31821270	MARHY_RS08715	495		old_locus_tag=MARHY1816
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1889681	1890175	-	WP_014421455.1	WP_014421455.1		DUF192 domain-containing protein		31821270	MARHY_RS08715	495	164	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1890172	1890933	-						31821271	MARHY_RS08720	762		old_locus_tag=MARHY1817
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1890172	1890933	-	WP_011784940.1	WP_011784940.1		ABC transporter permease		31821271	MARHY_RS08720	762	253	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1890967	1891887	-						31821272	MARHY_RS08725	921		old_locus_tag=MARHY1818
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1890967	1891887	-	WP_011784939.1	WP_011784939.1		ABC transporter ATP-binding protein		31821272	MARHY_RS08725	921	306	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1892036	1892470	+						31821273	MARHY_RS08730	435		old_locus_tag=MARHY1819
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1892036	1892470	+	WP_224848353.1	WP_224848353.1		hypothetical protein		31821273	MARHY_RS08730	435	144	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1892511	1892807	+						31821274	MARHY_RS08735	297		old_locus_tag=MARHY1820
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1892511	1892807	+	WP_041654698.1	WP_041654698.1		hypothetical protein		31821274	MARHY_RS08735	297	98	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1892800	1893378	-						31821275	MARHY_RS08740	579		old_locus_tag=MARHY1821
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1892800	1893378	-	WP_226374435.1	WP_226374435.1		hypothetical protein		31821275	MARHY_RS08740	579	192	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1893545	1895011	-						31821276	MARHY_RS08745	1467		old_locus_tag=MARHY1822
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1893545	1895011	-	WP_014421458.1	WP_014421458.1		ABC transporter permease		31821276	MARHY_RS08745	1467	488	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1895030	1895680	-						31821277	MARHY_RS08750	651		old_locus_tag=MARHY1823
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1895030	1895680	-	WP_014421459.1	WP_014421459.1		ATP-binding cassette domain-containing protein		31821277	MARHY_RS08750	651	216	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1895680	1896561	-						31821278	MARHY_RS08755	882		old_locus_tag=MARHY1824
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1895680	1896561	-	WP_014421460.1	WP_014421460.1		putative selenate ABC transporter substrate-binding protein		31821278	MARHY_RS08755	882	293	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1896729	1897694	+						31821279	MARHY_RS08760	966		old_locus_tag=MARHY1825
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1896729	1897694	+	WP_014421461.1	WP_014421461.1		TIGR04348 family glycosyltransferase		31821279	MARHY_RS08760	966	321	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1897744	1898376	-						31821280	MARHY_RS08765	633		old_locus_tag=MARHY1826
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1897744	1898376	-	WP_014421462.1	WP_014421462.1		helix-hairpin-helix domain-containing protein		31821280	MARHY_RS08765	633	210	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1898423	1898821	-						31821281	MARHY_RS08770	399		old_locus_tag=MARHY1827
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1898423	1898821	-	WP_014421463.1	WP_014421463.1		hypothetical protein		31821281	MARHY_RS08770	399	132	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1898982	1900502	-						31821282	MARHY_RS08775	1521		old_locus_tag=MARHY1828
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1898982	1900502	-	WP_011784929.1	WP_011784929.1		bifunctional GNAT family N-acetyltransferase/carbon-nitrogen hydrolase family protein		31821282	MARHY_RS08775	1521	506	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1900659	1902545	+						31821283	MARHY_RS08780	1887		old_locus_tag=MARHY1829
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1900659	1902545	+	WP_014421464.1	WP_014421464.1		methyl-accepting chemotaxis protein		31821283	MARHY_RS08780	1887	628	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1902570	1903484	-						31821284	MARHY_RS08785	915		old_locus_tag=MARHY1830
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1902570	1903484	-	WP_011784928.1	WP_011784928.1		transporter substrate-binding domain-containing protein		31821284	MARHY_RS08785	915	304	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1903683	1904237	+						31821285	MARHY_RS08790	555		old_locus_tag=MARHY1832
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1903683	1904237	+	WP_014421467.1	WP_014421467.1		YiiD C-terminal domain-containing protein		31821285	MARHY_RS08790	555	184	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1904221	1906098	-					recQ	31821286	MARHY_RS08795	1878		old_locus_tag=MARHY1833
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1904221	1906098	-	WP_014421468.1	WP_014421468.1		DNA helicase RecQ	recQ	31821286	MARHY_RS08795	1878	625	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1906266	1907471	+						31821287	MARHY_RS08800	1206		old_locus_tag=MARHY1834
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1906266	1907471	+	WP_014421469.1	WP_014421469.1		1-acyl-sn-glycerol-3-phosphate acyltransferase		31821287	MARHY_RS08800	1206	401	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1907475	1910027	-					glgP	31821288	MARHY_RS08805	2553		old_locus_tag=MARHY1835
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1907475	1910027	-	WP_014421470.1	WP_014421470.1		alpha-glucan family phosphorylase	glgP	31821288	MARHY_RS08805	2553	850	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1910060	1911526	-					glgA	31821289	MARHY_RS08810	1467		old_locus_tag=MARHY1836
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1910060	1911526	-	WP_014421471.1	WP_014421471.1		glycogen synthase GlgA	glgA	31821289	MARHY_RS08810	1467	488	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1911523	1913418	-					glgB	31821290	MARHY_RS08815	1896		old_locus_tag=MARHY1837
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1911523	1913418	-	WP_014421472.1	WP_014421472.1		1,4-alpha-glucan branching protein GlgB	glgB	31821290	MARHY_RS08815	1896	631	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1913596	1914861	+					glgC	31821291	MARHY_RS08820	1266		old_locus_tag=MARHY1838
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1913596	1914861	+	WP_014421473.1	WP_014421473.1		glucose-1-phosphate adenylyltransferase	glgC	31821291	MARHY_RS08820	1266	421	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1914851	1916563	+						31821292	MARHY_RS08825	1713		old_locus_tag=MARHY1839
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1914851	1916563	+	WP_014421474.1	WP_014421474.1		glycoside hydrolase		31821292	MARHY_RS08825	1713	570	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1916560	1918032	+					malQ	31821293	MARHY_RS08830	1473		old_locus_tag=MARHY1840
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1916560	1918032	+	WP_014421475.1	WP_014421475.1		4-alpha-glucanotransferase	malQ	31821293	MARHY_RS08830	1473	490	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1918138	1918500	+						31821294	MARHY_RS08835	363		old_locus_tag=MARHY1841
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1918138	1918500	+	WP_014421476.1	WP_014421476.1		PilZ domain-containing protein		31821294	MARHY_RS08835	363	120	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1918543	1919313	+						31821295	MARHY_RS08840	771		old_locus_tag=MARHY1842
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1918543	1919313	+	WP_014421477.1	WP_014421477.1		glucose 1-dehydrogenase		31821295	MARHY_RS08840	771	256	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1919381	1921831	+					glgP	31821296	MARHY_RS08845	2451		old_locus_tag=MARHY1843
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1919381	1921831	+	WP_235620029.1	WP_235620029.1		alpha-glucan family phosphorylase	glgP	31821296	MARHY_RS08845	2451	816	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1921832	1923250	-						31821297	MARHY_RS08850	1419		old_locus_tag=MARHY1844
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1921832	1923250	-	WP_014421479.1	WP_014421479.1		TrkH family potassium uptake protein		31821297	MARHY_RS08850	1419	472	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1923502	1924041	+						31821298	MARHY_RS08855	540		old_locus_tag=MARHY1845
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1923502	1924041	+	WP_014421480.1	WP_014421480.1		porin family protein		31821298	MARHY_RS08855	540	179	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1924091	1925344	-					nhaD	31821299	MARHY_RS08860	1254		old_locus_tag=MARHY1846
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1924091	1925344	-	WP_014421481.1	WP_014421481.1		sodium:proton antiporter NhaD	nhaD	31821299	MARHY_RS08860	1254	417	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1925516	1926043	+						31821300	MARHY_RS08865	528		
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1925516	1926043	+	WP_050999004.1	WP_050999004.1		hypothetical protein		31821300	MARHY_RS08865	528	175	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1926963	1927760	+						31821301	MARHY_RS08870	798		old_locus_tag=MARHY1850
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1926963	1927760	+	WP_014421485.1	WP_014421485.1		site-specific integrase		31821301	MARHY_RS08870	798	265	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1927825	1931097	-						31821302	MARHY_RS08875	3273		old_locus_tag=MARHY1851
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1927825	1931097	-	WP_014421486.1	WP_014421486.1		DEAD/DEAH box helicase family protein		31821302	MARHY_RS08875	3273	1090	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1931538	1932491	-						31821304	MARHY_RS08885	954		old_locus_tag=MARHY1853
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1931538	1932491	-	WP_014421488.1	WP_014421488.1		zinc dependent phospholipase C family protein		31821304	MARHY_RS08885	954	317	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1932558	1932782	-						31823204	MARHY_RS18520	225		old_locus_tag=MARHY1854
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1932558	1932782	-	WP_014421489.1	WP_014421489.1		DUF2188 domain-containing protein		31823204	MARHY_RS18520	225	74	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1933466	1937170	-						31821305	MARHY_RS08890	3705		old_locus_tag=MARHY1857
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1933466	1937170	-	WP_014421492.1	WP_014421492.1		hypothetical protein		31821305	MARHY_RS08890	3705	1234	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1937371	1938111	-						31821306	MARHY_RS08895	741		old_locus_tag=MARHY1858
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1937371	1938111	-	WP_014421493.1	WP_014421493.1		site-specific integrase		31821306	MARHY_RS08895	741	246	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1938324	1939028	+						31821307	MARHY_RS08900	705		old_locus_tag=MARHY1859
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1938324	1939028	+	WP_014421494.1	WP_014421494.1		hypothetical protein		31821307	MARHY_RS08900	705	234	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1939019	1940893	+						31821308	MARHY_RS08905	1875		old_locus_tag=MARHY1860
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1939019	1940893	+	WP_014421495.1	WP_014421495.1		Mu transposase C-terminal domain-containing protein		31821308	MARHY_RS08905	1875	624	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1940902	1941852	+						31821309	MARHY_RS08910	951		old_locus_tag=MARHY1861
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1940902	1941852	+	WP_041654702.1	WP_041654702.1		ATP-binding protein		31821309	MARHY_RS08910	951	316	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1942597	1943439	+						31821310	MARHY_RS08915	843		
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1942597	1943439	+	WP_158011880.1	WP_158011880.1		hypothetical protein		31821310	MARHY_RS08915	843	280	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1943927	1944295	+						68053783	MARHY_RS18925	369		old_locus_tag=MARHY1863
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1943927	1944295	+	WP_226374436.1	WP_226374436.1		hypothetical protein		68053783	MARHY_RS18925	369	122	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1944426	1945184	+						31821312	MARHY_RS08925	759		old_locus_tag=MARHY1864
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1944426	1945184	+	WP_014421499.1	WP_014421499.1		hypothetical protein		31821312	MARHY_RS08925	759	252	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1945207	1945416	+						31821313	MARHY_RS08930	210		old_locus_tag=MARHY1865
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1945207	1945416	+	WP_158011881.1	WP_158011881.1		hypothetical protein		31821313	MARHY_RS08930	210	69	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1945654	1945902	-						31821315	MARHY_RS08940	249		old_locus_tag=MARHY1867
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1945654	1945902	-	WP_014421502.1	WP_014421502.1		hypothetical protein		31821315	MARHY_RS08940	249	82	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1946116	1946787	-						31821316	MARHY_RS08945	672		old_locus_tag=MARHY1869
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1946116	1946787	-	WP_041654708.1	WP_041654708.1		SOS response-associated peptidase		31821316	MARHY_RS08945	672	223	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1946812	1947546	-						31821317	MARHY_RS08950	735		old_locus_tag=MARHY1870
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1946812	1947546	-	WP_041654709.1	WP_041654709.1		HNH endonuclease family protein		31821317	MARHY_RS08950	735	244	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	1947726	1947953	-						43840752	MARHY_RS18810	228		old_locus_tag=MARHY1871
